00304002	39.083442	-76.69719	717	635	0	0.007583525	96	24003740304
00304003	39.071081	-76.682173	558	648	0	0.011939597	106	24003740900
00304004	39.054776	-76.639428	722	853	0	0.021252681	105	24003740800
00304005	39.061084	-76.71787	560	424	0	0.009257111	103	24003740701
00304006	39.116981	-76.820656	1571	291	0	0.011214874	645	24027606904
00304007	39.12511	-76.737761	1069	455	0	0.007012794	101	24003740602
00304008	39.053443	-76.694412	750	708	0	0.018745779	106	24003740900
00304009	39.102065	-76.804076	1343	409	0	0.009215412	99	24003740500
00304010	39.013479	-76.688751	61	57	0	0.006187601	31	24003702205
00304011	39.081206	-76.695868	795	468	0	0.009075053	96	24003740304
00304012	39.087174	-76.700361	776	603	0	0.007684326	96	24003740304
00304013	39.072654	-76.686201	519	756	0	0.00787435	106	24003740900
00304014	39.034483	-76.605534	668	790	0	0.014452105	29	24003702100
00304015	39.04983	-76.574144	955	1025	0	0.022761628	67	24003730700
00304016	39.061084	-76.71787	721	610	0	0.009257111	103	24003740701
00304017	39.08819	-76.820997	1049	445	0	0.020923188	871	24033800103
00304018	39.117797	-76.718005	1492	210	0	0.012210371	91	24003740104
00304019	39.104401	-76.707072	1028	209	0	0.005724593	97	24003740305
00304020	39.064809	-76.717056	748	624	0	0.00547013	103	24003740701
00304021	39.031836	-76.675386	863	1098	0	0.008785231	33	24003702208
00304022	39.013505	-76.679562	787	534	0	0.008630893	34	24003702209
00304023	39.064832	-76.696079	1614	1656	0	0.007625265	106	24003740900
00304024	39.104401	-76.707072	1522	457	0	0.005724593	97	24003740305
00305001	39.020389	-76.462461	909	999	0	0.017938158	70	24003730902
00305002	39.038871	-76.445002	905	884	0	0.006500825	72	24003731003
00305003	39.031117	-76.503723	604	684	0	0.009639325	75	24003731103
00305004	39.058694	-76.502301	737	811	0	0.006419676	76	24003731104
00305005	39.057888	-76.536074	743	723	0	0.019931101	78	24003731201
00305006	39.072055	-76.548297	561	728	0	0.011369206	67	24003730700
00305007	39.085388	-76.588854	492	834	0	0.010084876	66	24003730604
00305008	39.083833	-76.570054	662	807	0	0.010080612	66	24003730604
00305009	39.085813	-76.574002	391	600	0	0.005665668	66	24003730604
00305010	39.105717	-76.570312	308	463	0	0.014775389	65	24003730603
00305011	39.059259	-76.513657	707	749	0	0.007695765	77	24003731105
